timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-03-25 00:00:00,0.0,4.4,0.99,0.0
2026-03-25 01:00:00,0.0,3.7,1.0,0.0
2026-03-25 02:00:00,0.0,3.7,1.0,0.0
2026-03-25 03:00:00,0.0,4.2,1.0,0.0
2026-03-25 04:00:00,0.0,4.0,1.0,0.0
2026-03-25 05:00:00,0.0,3.7,0.99,0.0
2026-03-25 06:00:00,0.0,3.1,1.0,0.53
2026-03-25 07:00:00,2.0,2.6,1.0,15.46
2026-03-25 08:00:00,86.0,4.7,1.0,70.61
2026-03-25 09:00:00,241.0,6.8,0.85,139.78
2026-03-25 10:00:00,463.0,9.4,0.97,161.62
2026-03-25 11:00:00,566.0,10.7,0.88,197.85
2026-03-25 12:00:00,661.0,11.7,0.46,199.86
2026-03-25 13:00:00,796.0,12.9,0.11,170.94
2026-03-25 14:00:00,820.0,13.4,0.52,138.07
2026-03-25 15:00:00,707.0,13.3,0.94,168.98
2026-03-25 16:00:00,497.0,13.2,0.45,97.74
2026-03-25 17:00:00,387.0,11.9,0.82,12.5
2026-03-25 18:00:00,188.0,10.9,0.59,2.96
2026-03-25 19:00:00,49.0,7.7,0.48,0.0
2026-03-25 20:00:00,0.0,6.4,0.36,0.0
2026-03-25 21:00:00,0.0,5.6,0.66,0.0
2026-03-25 22:00:00,0.0,5.3,0.98,0.0
2026-03-25 23:00:00,0.0,4.2,1.0,0.0
