timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-07-02 00:00:00,0.0,22.7,0.0,0.0
2026-07-02 01:00:00,0.0,21.7,0.0,0.0
2026-07-02 02:00:00,0.0,21.1,0.0,0.0
2026-07-02 03:00:00,0.0,20.4,0.0,0.0
2026-07-02 04:00:00,0.0,19.3,0.0,0.0
2026-07-02 05:00:00,0.0,18.6,0.0,1.91
2026-07-02 06:00:00,10.0,18.8,0.0,49.05
2026-07-02 07:00:00,130.0,20.7,0.0,161.85
2026-07-02 08:00:00,325.0,22.7,0.0,199.87
2026-07-02 09:00:00,528.0,24.7,0.0,199.9
2026-07-02 10:00:00,711.0,27.4,0.0,199.9
2026-07-02 11:00:00,861.0,29.8,0.0,199.79
2026-07-02 12:00:00,964.0,31.3,0.0,199.9
2026-07-02 13:00:00,1012.0,32.1,0.0,199.9
2026-07-02 14:00:00,1001.0,32.5,0.0,199.9
2026-07-02 15:00:00,933.0,32.8,0.0,199.9
2026-07-02 16:00:00,811.0,32.7,0.02,199.9
2026-07-02 17:00:00,637.0,32.5,0.03,190.83
2026-07-02 18:00:00,447.0,31.9,0.02,113.91
2026-07-02 19:00:00,250.0,31.1,0.01,18.52
2026-07-02 20:00:00,72.0,28.6,0.02,0.0
2026-07-02 21:00:00,0.0,27.8,0.02,0.0
2026-07-02 22:00:00,0.0,27.0,0.02,0.0
2026-07-02 23:00:00,0.0,26.2,0.03,0.0
