timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-05-19 00:00:00,0.0,10.1,0.11,0.0
2026-05-19 01:00:00,0.0,9.6,0.05,0.0
2026-05-19 02:00:00,0.0,8.8,0.02,0.0
2026-05-19 03:00:00,0.0,8.6,0.0,0.0
2026-05-19 04:00:00,0.0,7.9,0.0,0.0
2026-05-19 05:00:00,0.0,7.3,0.0,1.43
2026-05-19 06:00:00,6.0,7.1,0.0,46.62
2026-05-19 07:00:00,117.0,8.8,0.0,164.6
2026-05-19 08:00:00,315.0,10.9,0.0,199.97
2026-05-19 09:00:00,522.0,13.1,0.02,194.59
2026-05-19 10:00:00,709.0,15.2,0.43,169.07
2026-05-19 11:00:00,790.0,16.7,0.57,179.77
2026-05-19 12:00:00,813.0,17.9,0.48,153.19
2026-05-19 13:00:00,836.0,18.8,0.48,166.17
2026-05-19 14:00:00,806.0,19.5,0.58,164.9
2026-05-19 15:00:00,801.0,19.8,0.5,125.33
2026-05-19 16:00:00,710.0,19.5,0.92,140.96
2026-05-19 17:00:00,442.0,18.7,0.8,106.44
2026-05-19 18:00:00,356.0,18.3,0.76,29.78
2026-05-19 19:00:00,173.0,17.3,0.99,3.46
2026-05-19 20:00:00,27.0,15.1,1.0,0.0
2026-05-19 21:00:00,0.0,14.4,0.99,0.0
2026-05-19 22:00:00,0.0,13.5,0.98,0.0
2026-05-19 23:00:00,0.0,12.9,0.88,0.0
