timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-08-28 00:00:00,0.0,22.3,0.08,0.0
2026-08-28 01:00:00,0.0,21.4,0.01,0.0
2026-08-28 02:00:00,0.0,20.4,0.16,0.0
2026-08-28 03:00:00,0.0,19.6,0.52,0.0
2026-08-28 04:00:00,0.0,19.4,0.48,0.0
2026-08-28 05:00:00,0.0,18.9,0.17,0.0
2026-08-28 06:00:00,0.0,18.1,0.18,3.52
2026-08-28 07:00:00,29.0,18.5,0.05,54.69
2026-08-28 08:00:00,187.0,19.5,0.0,159.93
2026-08-28 09:00:00,399.0,20.8,0.07,168.46
2026-08-28 10:00:00,582.0,22.7,0.17,170.63
2026-08-28 11:00:00,739.0,24.5,0.17,192.72
2026-08-28 12:00:00,797.0,25.9,0.0,199.98
2026-08-28 13:00:00,898.0,27.3,0.0,199.97
2026-08-28 14:00:00,893.0,28.2,0.13,199.97
2026-08-28 15:00:00,796.0,28.6,0.3,199.9
2026-08-28 16:00:00,626.0,28.2,0.55,192.04
2026-08-28 17:00:00,404.0,27.3,0.35,130.12
2026-08-28 18:00:00,262.0,26.6,0.16,32.33
2026-08-28 19:00:00,96.0,25.2,0.32,0.68
2026-08-28 20:00:00,3.0,23.9,0.23,0.0
2026-08-28 21:00:00,0.0,22.3,0.17,0.0
2026-08-28 22:00:00,0.0,21.1,0.34,0.0
2026-08-28 23:00:00,0.0,20.0,0.15,0.0
