timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-02-08 00:00:00,0.0,-2.0,1.0,0.0
2025-02-08 01:00:00,0.0,-2.1,1.0,0.0
2025-02-08 02:00:00,0.0,-2.3,1.0,0.0
2025-02-08 03:00:00,0.0,-2.5,1.0,0.0
2025-02-08 04:00:00,0.0,-2.5,1.0,0.0
2025-02-08 05:00:00,0.0,-2.6,1.0,0.0
2025-02-08 06:00:00,0.0,-2.8,1.0,0.0
2025-02-08 07:00:00,0.0,-2.8,0.87,0.18
2025-02-08 08:00:00,2.0,-2.9,0.75,8.8
2025-02-08 09:00:00,68.0,-2.1,0.96,39.61
2025-02-08 10:00:00,186.0,-1.5,0.86,74.96
2025-02-08 11:00:00,270.0,-1.0,0.94,90.76
2025-02-08 12:00:00,357.0,-0.5,0.92,116.8
2025-02-08 13:00:00,432.0,0.1,0.89,108.58
2025-02-08 14:00:00,377.0,0.2,0.91,98.82
2025-02-08 15:00:00,331.0,0.2,0.91,45.4
2025-02-08 16:00:00,243.0,0.4,0.91,18.83
2025-02-08 17:00:00,128.0,0.0,0.96,6.29
2025-02-08 18:00:00,48.0,-0.5,0.33,0.08
2025-02-08 19:00:00,1.0,-1.1,0.36,0.0
2025-02-08 20:00:00,0.0,-1.7,0.15,0.0
2025-02-08 21:00:00,0.0,-2.8,0.05,0.0
2025-02-08 22:00:00,0.0,-3.7,0.09,0.0
2025-02-08 23:00:00,0.0,-4.2,0.22,0.0
