timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-02-05 00:00:00,0.0,-0.1,0.97,0.0
2025-02-05 01:00:00,0.0,-0.2,1.0,0.0
2025-02-05 02:00:00,0.0,0.1,1.0,0.0
2025-02-05 03:00:00,0.0,0.1,1.0,0.0
2025-02-05 04:00:00,0.0,-0.4,1.0,0.0
2025-02-05 05:00:00,0.0,-0.8,1.0,0.0
2025-02-05 06:00:00,0.0,-1.2,1.0,0.0
2025-02-05 07:00:00,0.0,-1.6,1.0,0.0
2025-02-05 08:00:00,0.0,-2.0,1.0,3.04
2025-02-05 09:00:00,18.0,-1.9,1.0,13.8
2025-02-05 10:00:00,66.0,-1.8,1.0,24.24
2025-02-05 11:00:00,124.0,-1.6,1.0,34.13
2025-02-05 12:00:00,176.0,-1.3,1.0,50.7
2025-02-05 13:00:00,188.0,-1.2,1.0,83.32
2025-02-05 14:00:00,200.0,-1.1,1.0,87.19
2025-02-05 15:00:00,177.0,-0.9,1.0,58.55
2025-02-05 16:00:00,170.0,-1.7,1.0,40.63
2025-02-05 17:00:00,152.0,-1.8,1.0,15.85
2025-02-05 18:00:00,40.0,-2.2,1.0,0.5
2025-02-05 19:00:00,1.0,-2.3,1.0,0.0
2025-02-05 20:00:00,0.0,-2.5,1.0,0.0
2025-02-05 21:00:00,0.0,-2.8,1.0,0.0
2025-02-05 22:00:00,0.0,-3.0,1.0,0.0
2025-02-05 23:00:00,0.0,-3.2,1.0,0.0
