timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-03-05 00:00:00,0.0,-1.8,0.0,0.0
2025-03-05 01:00:00,0.0,-2.1,0.0,0.0
2025-03-05 02:00:00,0.0,-2.5,0.0,0.0
2025-03-05 03:00:00,0.0,-2.4,0.0,0.0
2025-03-05 04:00:00,0.0,-1.7,0.0,0.0
2025-03-05 05:00:00,0.0,-2.1,0.0,0.0
2025-03-05 06:00:00,0.0,-2.6,0.0,0.0
2025-03-05 07:00:00,0.0,-3.0,0.0,7.22
2025-03-05 08:00:00,31.0,-1.8,0.0,79.95
2025-03-05 09:00:00,194.0,0.6,0.0,174.21
2025-03-05 10:00:00,391.0,3.0,0.0,178.62
2025-03-05 11:00:00,563.0,5.3,0.0,191.65
2025-03-05 12:00:00,687.0,7.3,0.0,189.91
2025-03-05 13:00:00,751.0,9.2,0.0,192.31
2025-03-05 14:00:00,749.0,10.7,0.0,197.64
2025-03-05 15:00:00,679.0,11.7,0.0,193.59
2025-03-05 16:00:00,549.0,12.0,0.0,173.04
2025-03-05 17:00:00,375.0,12.0,0.0,75.07
2025-03-05 18:00:00,175.0,10.3,0.0,5.38
2025-03-05 19:00:00,23.0,6.9,0.0,0.0
2025-03-05 20:00:00,0.0,5.4,0.0,0.0
2025-03-05 21:00:00,0.0,4.2,0.0,0.0
2025-03-05 22:00:00,0.0,3.4,0.0,0.0
2025-03-05 23:00:00,0.0,2.3,0.0,0.0
