timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-01-11 00:00:00,0.0,4.6,0.85,0.0
2026-01-11 01:00:00,0.0,5.1,0.98,0.0
2026-01-11 02:00:00,0.0,5.8,0.97,0.0
2026-01-11 03:00:00,0.0,7.1,0.74,0.0
2026-01-11 04:00:00,0.0,7.2,0.97,0.0
2026-01-11 05:00:00,0.0,7.6,1.0,0.0
2026-01-11 06:00:00,0.0,8.0,0.83,0.0
2026-01-11 07:00:00,0.0,7.7,0.88,0.0
2026-01-11 08:00:00,0.0,7.2,0.45,3.15
2026-01-11 09:00:00,43.0,7.5,0.5,69.13
2026-01-11 10:00:00,154.0,9.0,0.9,111.73
2026-01-11 11:00:00,268.0,9.9,0.8,115.48
2026-01-11 12:00:00,359.0,10.7,0.34,122.28
2026-01-11 13:00:00,470.0,11.9,0.59,124.74
2026-01-11 14:00:00,408.0,12.0,0.9,96.01
2026-01-11 15:00:00,279.0,10.8,0.63,64.13
2026-01-11 16:00:00,269.0,10.3,0.83,31.43
2026-01-11 17:00:00,140.0,9.3,0.96,3.71
2026-01-11 18:00:00,19.0,8.2,1.0,0.0
2026-01-11 19:00:00,0.0,8.0,1.0,0.0
2026-01-11 20:00:00,0.0,7.5,0.86,0.0
2026-01-11 21:00:00,0.0,7.3,1.0,0.0
2026-01-11 22:00:00,0.0,6.3,1.0,0.0
2026-01-11 23:00:00,0.0,5.3,1.0,0.0
