timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-10-02 00:00:00,0.0,10.8,0.0,0.0
2025-10-02 01:00:00,0.0,10.0,0.0,0.0
2025-10-02 02:00:00,0.0,9.5,0.0,0.0
2025-10-02 03:00:00,0.0,8.8,0.0,0.0
2025-10-02 04:00:00,0.0,8.2,0.0,0.0
2025-10-02 05:00:00,0.0,7.8,0.0,0.0
2025-10-02 06:00:00,0.0,7.5,0.0,0.58
2025-10-02 07:00:00,2.0,7.6,0.0,36.13
2025-10-02 08:00:00,100.0,9.6,0.0,148.3
2025-10-02 09:00:00,294.0,11.7,0.0,194.16
2025-10-02 10:00:00,485.0,14.4,0.0,193.86
2025-10-02 11:00:00,640.0,16.8,0.0,187.74
2025-10-02 12:00:00,742.0,18.7,0.0,183.62
2025-10-02 13:00:00,781.0,19.8,0.0,184.6
2025-10-02 14:00:00,753.0,20.6,0.0,181.34
2025-10-02 15:00:00,661.0,20.9,0.67,165.54
2025-10-02 16:00:00,482.0,20.9,0.71,78.65
2025-10-02 17:00:00,297.0,20.5,0.84,22.89
2025-10-02 18:00:00,116.0,19.4,0.61,1.49
2025-10-02 19:00:00,7.0,17.2,0.43,0.0
2025-10-02 20:00:00,0.0,15.6,0.05,0.0
2025-10-02 21:00:00,0.0,15.2,0.0,0.0
2025-10-02 22:00:00,0.0,14.6,0.02,0.0
2025-10-02 23:00:00,0.0,14.1,0.0,0.0
