timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-02-14 00:00:00,0.0,7.3,0.99,0.0
2026-02-14 01:00:00,0.0,7.0,0.96,0.0
2026-02-14 02:00:00,0.0,6.5,0.7,0.0
2026-02-14 03:00:00,0.0,6.6,1.0,0.0
2026-02-14 04:00:00,0.0,7.1,1.0,0.0
2026-02-14 05:00:00,0.0,5.5,1.0,0.0
2026-02-14 06:00:00,0.0,5.5,1.0,0.0
2026-02-14 07:00:00,0.0,4.9,0.77,0.58
2026-02-14 08:00:00,4.0,4.5,0.02,33.97
2026-02-14 09:00:00,108.0,6.8,0.05,163.48
2026-02-14 10:00:00,280.0,8.9,0.2,191.13
2026-02-14 11:00:00,423.0,10.8,0.18,178.29
2026-02-14 12:00:00,550.0,12.1,0.29,178.14
2026-02-14 13:00:00,555.0,12.9,0.32,134.66
2026-02-14 14:00:00,541.0,13.9,0.7,153.23
2026-02-14 15:00:00,371.0,12.8,0.84,174.64
2026-02-14 16:00:00,276.0,13.5,0.77,151.96
2026-02-14 17:00:00,227.0,13.3,0.41,45.28
2026-02-14 18:00:00,101.0,10.4,0.11,1.19
2026-02-14 19:00:00,4.0,9.0,0.13,0.0
2026-02-14 20:00:00,0.0,6.6,0.04,0.0
2026-02-14 21:00:00,0.0,6.7,0.19,0.0
2026-02-14 22:00:00,0.0,5.9,0.07,0.0
2026-02-14 23:00:00,0.0,5.4,0.03,0.0
