timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-08-03 00:00:00,0.0,22.4,0.08,0.0
2025-08-03 01:00:00,0.0,21.7,0.06,0.0
2025-08-03 02:00:00,0.0,21.2,0.01,0.0
2025-08-03 03:00:00,0.0,20.7,0.0,0.0
2025-08-03 04:00:00,0.0,19.7,0.01,0.0
2025-08-03 05:00:00,0.0,19.2,0.0,0.0
2025-08-03 06:00:00,0.0,18.5,0.0,17.68
2025-08-03 07:00:00,65.0,20.1,0.0,109.91
2025-08-03 08:00:00,240.0,22.3,0.0,190.19
2025-08-03 09:00:00,442.0,24.4,0.0,200.0
2025-08-03 10:00:00,633.0,26.3,0.0,195.04
2025-08-03 11:00:00,780.0,28.2,0.28,199.96
2025-08-03 12:00:00,852.0,29.7,0.08,199.98
2025-08-03 13:00:00,915.0,31.1,0.01,199.98
2025-08-03 14:00:00,949.0,32.1,0.0,199.98
2025-08-03 15:00:00,890.0,33.0,0.0,199.98
2025-08-03 16:00:00,771.0,32.7,0.0,199.97
2025-08-03 17:00:00,601.0,32.4,0.01,193.8
2025-08-03 18:00:00,401.0,31.9,0.03,93.29
2025-08-03 19:00:00,195.0,30.6,0.04,7.72
2025-08-03 20:00:00,34.0,27.9,0.01,0.0
2025-08-03 21:00:00,0.0,26.5,0.02,0.0
2025-08-03 22:00:00,0.0,25.7,0.0,0.0
2025-08-03 23:00:00,0.0,24.6,0.0,0.0
