timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-05-31 00:00:00,0.0,10.7,0.07,0.0
2025-05-31 01:00:00,0.0,10.4,0.06,0.0
2025-05-31 02:00:00,0.0,9.9,0.0,0.0
2025-05-31 03:00:00,0.0,9.5,0.0,0.0
2025-05-31 04:00:00,0.0,9.0,0.96,0.0
2025-05-31 05:00:00,0.0,9.2,0.89,1.34
2025-05-31 06:00:00,9.0,9.4,0.24,49.28
2025-05-31 07:00:00,121.0,11.4,0.03,174.47
2025-05-31 08:00:00,313.0,13.7,1.0,190.27
2025-05-31 09:00:00,512.0,15.8,0.61,186.92
2025-05-31 10:00:00,687.0,17.5,1.0,179.66
2025-05-31 11:00:00,797.0,18.8,1.0,179.48
2025-05-31 12:00:00,812.0,19.9,1.0,188.35
2025-05-31 13:00:00,916.0,21.3,1.0,191.09
2025-05-31 14:00:00,653.0,21.3,1.0,167.47
2025-05-31 15:00:00,777.0,22.4,1.0,108.94
2025-05-31 16:00:00,522.0,21.4,1.0,22.23
2025-05-31 17:00:00,352.0,17.8,0.99,16.19
2025-05-31 18:00:00,119.0,16.2,0.8,23.95
2025-05-31 19:00:00,98.0,15.1,1.0,1.37
2025-05-31 20:00:00,19.0,13.8,0.83,0.0
2025-05-31 21:00:00,0.0,12.9,0.61,0.0
2025-05-31 22:00:00,0.0,12.5,0.78,0.0
2025-05-31 23:00:00,0.0,11.7,0.82,0.0
