timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-06-22 00:00:00,0.0,17.3,0.04,0.0
2026-06-22 01:00:00,0.0,16.6,0.12,0.0
2026-06-22 02:00:00,0.0,15.7,0.09,0.0
2026-06-22 03:00:00,0.0,15.1,0.07,0.0
2026-06-22 04:00:00,0.0,14.6,0.05,0.0
2026-06-22 05:00:00,0.0,13.8,0.0,1.51
2026-06-22 06:00:00,12.0,13.4,0.0,51.08
2026-06-22 07:00:00,134.0,14.6,0.0,162.11
2026-06-22 08:00:00,325.0,16.2,0.0,199.98
2026-06-22 09:00:00,525.0,17.9,0.0,199.9
2026-06-22 10:00:00,706.0,19.6,0.0,199.9
2026-06-22 11:00:00,858.0,21.2,0.0,199.9
2026-06-22 12:00:00,944.0,22.7,0.0,199.9
2026-06-22 13:00:00,987.0,24.0,0.02,199.9
2026-06-22 14:00:00,980.0,25.1,0.05,199.89
2026-06-22 15:00:00,915.0,25.4,0.11,199.88
2026-06-22 16:00:00,791.0,25.9,0.29,195.48
2026-06-22 17:00:00,615.0,26.0,0.22,182.38
2026-06-22 18:00:00,429.0,25.7,0.38,105.25
2026-06-22 19:00:00,223.0,24.6,0.4,33.69
2026-06-22 20:00:00,59.0,22.3,0.62,0.0
2026-06-22 21:00:00,0.0,20.8,0.18,0.0
2026-06-22 22:00:00,0.0,20.4,0.1,0.0
2026-06-22 23:00:00,0.0,19.5,0.04,0.0
