timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-09-09 00:00:00,0.0,16.0,0.0,0.0
2025-09-09 01:00:00,0.0,15.2,0.05,0.0
2025-09-09 02:00:00,0.0,14.4,0.09,0.0
2025-09-09 03:00:00,0.0,13.8,0.11,0.0
2025-09-09 04:00:00,0.0,13.1,0.0,0.0
2025-09-09 05:00:00,0.0,12.5,0.05,0.0
2025-09-09 06:00:00,0.0,12.1,0.11,3.47
2025-09-09 07:00:00,15.0,12.8,0.03,54.66
2025-09-09 08:00:00,153.0,14.9,0.02,126.02
2025-09-09 09:00:00,355.0,17.2,0.06,174.15
2025-09-09 10:00:00,547.0,19.3,0.12,176.79
2025-09-09 11:00:00,706.0,20.8,0.16,171.49
2025-09-09 12:00:00,813.0,22.3,0.09,168.1
2025-09-09 13:00:00,861.0,23.4,0.0,175.4
2025-09-09 14:00:00,843.0,24.1,0.03,168.65
2025-09-09 15:00:00,750.0,24.3,0.18,144.24
2025-09-09 16:00:00,595.0,24.1,0.05,186.52
2025-09-09 17:00:00,434.0,23.6,0.08,105.39
2025-09-09 18:00:00,235.0,22.5,0.01,16.79
2025-09-09 19:00:00,59.0,20.0,0.0,0.0
2025-09-09 20:00:00,0.0,17.8,0.01,0.0
2025-09-09 21:00:00,0.0,16.7,0.0,0.0
2025-09-09 22:00:00,0.0,16.1,0.0,0.0
2025-09-09 23:00:00,0.0,15.7,0.0,0.0
