timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-05-15 00:00:00,0.0,9.9,0.9,0.0
2025-05-15 01:00:00,0.0,9.6,0.21,0.0
2025-05-15 02:00:00,0.0,9.3,0.09,0.0
2025-05-15 03:00:00,0.0,8.8,0.03,0.0
2025-05-15 04:00:00,0.0,7.7,0.09,0.0
2025-05-15 05:00:00,0.0,7.2,0.03,0.92
2025-05-15 06:00:00,4.0,6.8,0.27,34.63
2025-05-15 07:00:00,95.0,8.6,0.3,90.64
2025-05-15 08:00:00,248.0,10.4,0.1,170.63
2025-05-15 09:00:00,478.0,12.8,0.09,198.16
2025-05-15 10:00:00,675.0,14.7,0.02,188.35
2025-05-15 11:00:00,795.0,16.5,0.1,185.44
2025-05-15 12:00:00,724.0,17.1,0.69,188.35
2025-05-15 13:00:00,614.0,17.5,0.55,189.39
2025-05-15 14:00:00,773.0,18.8,0.6,199.73
2025-05-15 15:00:00,741.0,19.4,0.63,196.54
2025-05-15 16:00:00,602.0,19.8,0.52,199.85
2025-05-15 17:00:00,498.0,19.2,0.04,190.79
2025-05-15 18:00:00,377.0,18.9,0.02,86.71
2025-05-15 19:00:00,174.0,17.7,0.0,6.63
2025-05-15 20:00:00,26.0,15.2,0.07,0.0
2025-05-15 21:00:00,0.0,13.9,0.01,0.0
2025-05-15 22:00:00,0.0,12.2,0.09,0.0
2025-05-15 23:00:00,0.0,11.4,0.1,0.0
