timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-06-18 00:00:00,0.0,18.8,0.0,0.0
2026-06-18 01:00:00,0.0,18.4,0.0,0.0
2026-06-18 02:00:00,0.0,17.8,0.0,0.0
2026-06-18 03:00:00,0.0,17.5,0.0,0.0
2026-06-18 04:00:00,0.0,16.8,0.0,0.0
2026-06-18 05:00:00,0.0,15.6,0.0,2.67
2026-06-18 06:00:00,13.0,15.4,0.0,56.13
2026-06-18 07:00:00,141.0,17.3,0.0,169.48
2026-06-18 08:00:00,336.0,20.0,0.0,199.97
2026-06-18 09:00:00,537.0,22.3,0.0,199.97
2026-06-18 10:00:00,721.0,24.7,0.0,199.97
2026-06-18 11:00:00,869.0,27.0,0.0,199.97
2026-06-18 12:00:00,970.0,28.7,0.02,199.92
2026-06-18 13:00:00,1001.0,29.7,0.15,196.83
2026-06-18 14:00:00,983.0,30.2,0.35,198.22
2026-06-18 15:00:00,903.0,30.8,0.52,199.98
2026-06-18 16:00:00,751.0,30.6,0.35,190.2
2026-06-18 17:00:00,595.0,30.2,0.63,154.21
2026-06-18 18:00:00,390.0,29.5,0.38,113.61
2026-06-18 19:00:00,210.0,28.3,0.52,9.15
2026-06-18 20:00:00,57.0,25.3,0.56,0.0
2026-06-18 21:00:00,0.0,18.2,0.52,0.0
2026-06-18 22:00:00,0.0,18.0,0.25,0.0
2026-06-18 23:00:00,0.0,17.9,0.28,0.0
