timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-08-30 00:00:00,0.0,15.8,0.2,0.0
2026-08-30 01:00:00,0.0,15.7,0.43,0.0
2026-08-30 02:00:00,0.0,15.2,0.33,0.0
2026-08-30 03:00:00,0.0,14.6,0.26,0.0
2026-08-30 04:00:00,0.0,15.0,0.48,0.0
2026-08-30 05:00:00,0.0,14.5,0.96,0.0
2026-08-30 06:00:00,0.0,14.7,0.5,1.56
2026-08-30 07:00:00,23.0,15.1,0.96,18.38
2026-08-30 08:00:00,146.0,16.4,0.98,21.32
2026-08-30 09:00:00,340.0,17.1,0.27,46.87
2026-08-30 10:00:00,531.0,18.9,0.25,62.59
2026-08-30 11:00:00,654.0,20.4,0.34,74.13
2026-08-30 12:00:00,783.0,21.9,0.24,142.8
2026-08-30 13:00:00,764.0,22.8,0.14,167.89
2026-08-30 14:00:00,775.0,23.7,0.12,185.22
2026-08-30 15:00:00,764.0,23.7,0.56,199.9
2026-08-30 16:00:00,561.0,23.1,0.92,176.66
2026-08-30 17:00:00,392.0,22.5,0.45,107.92
2026-08-30 18:00:00,242.0,21.8,0.29,8.6
2026-08-30 19:00:00,92.0,20.7,0.2,0.0
2026-08-30 20:00:00,2.0,19.5,0.09,0.0
2026-08-30 21:00:00,0.0,18.3,0.21,0.0
2026-08-30 22:00:00,0.0,18.0,0.06,0.0
2026-08-30 23:00:00,0.0,17.6,0.01,0.0
