timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-04-08 00:00:00,0.0,8.0,1.0,0.0
2025-04-08 01:00:00,0.0,7.3,1.0,0.0
2025-04-08 02:00:00,0.0,6.9,1.0,0.0
2025-04-08 03:00:00,0.0,6.8,1.0,0.0
2025-04-08 04:00:00,0.0,7.0,1.0,0.0
2025-04-08 05:00:00,0.0,6.8,1.0,0.0
2025-04-08 06:00:00,0.0,6.8,1.0,6.35
2025-04-08 07:00:00,12.0,7.4,0.95,26.59
2025-04-08 08:00:00,147.0,10.2,0.05,162.7
2025-04-08 09:00:00,357.0,13.0,0.0,196.3
2025-04-08 10:00:00,555.0,14.8,0.04,199.82
2025-04-08 11:00:00,722.0,16.5,0.03,169.74
2025-04-08 12:00:00,836.0,18.0,0.91,173.61
2025-04-08 13:00:00,872.0,19.6,1.0,181.41
2025-04-08 14:00:00,596.0,19.9,0.99,126.21
2025-04-08 15:00:00,449.0,19.7,1.0,68.2
2025-04-08 16:00:00,195.0,18.0,1.0,59.57
2025-04-08 17:00:00,273.0,15.3,0.52,22.98
2025-04-08 18:00:00,188.0,15.4,0.73,10.37
2025-04-08 19:00:00,52.0,13.6,0.56,0.0
2025-04-08 20:00:00,1.0,12.1,0.97,0.0
2025-04-08 21:00:00,0.0,12.1,0.41,0.0
2025-04-08 22:00:00,0.0,10.2,0.48,0.0
2025-04-08 23:00:00,0.0,9.4,0.51,0.0
