timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-07-07 00:00:00,0.0,19.5,0.0,0.0
2025-07-07 01:00:00,0.0,19.1,0.0,0.0
2025-07-07 02:00:00,0.0,17.9,0.0,0.0
2025-07-07 03:00:00,0.0,17.1,0.0,0.0
2025-07-07 04:00:00,0.0,16.1,0.0,0.0
2025-07-07 05:00:00,0.0,15.9,0.0,1.54
2025-07-07 06:00:00,7.0,15.7,0.0,47.05
2025-07-07 07:00:00,116.0,17.3,0.0,166.04
2025-07-07 08:00:00,307.0,19.7,0.0,199.98
2025-07-07 09:00:00,511.0,22.4,0.0,199.97
2025-07-07 10:00:00,699.0,25.1,0.0,199.97
2025-07-07 11:00:00,852.0,27.1,0.0,199.97
2025-07-07 12:00:00,960.0,28.8,0.0,199.92
2025-07-07 13:00:00,1012.0,30.3,0.0,199.98
2025-07-07 14:00:00,1003.0,31.4,0.0,200.0
2025-07-07 15:00:00,935.0,31.9,0.0,199.97
2025-07-07 16:00:00,813.0,31.4,0.0,199.98
2025-07-07 17:00:00,645.0,31.2,0.0,197.26
2025-07-07 18:00:00,449.0,30.7,0.0,121.67
2025-07-07 19:00:00,244.0,29.5,0.0,21.04
2025-07-07 20:00:00,67.0,25.9,0.0,0.0
2025-07-07 21:00:00,0.0,23.8,0.0,0.0
2025-07-07 22:00:00,0.0,22.9,0.0,0.0
2025-07-07 23:00:00,0.0,22.4,0.0,0.0
