timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-10-26 00:00:00,0.0,13.4,0.1,0.0
2025-10-26 01:00:00,0.0,12.9,0.06,0.0
2025-10-26 02:00:00,0.0,12.3,0.13,0.0
2025-10-26 03:00:00,0.0,11.8,0.15,0.0
2025-10-26 04:00:00,0.0,11.2,0.13,0.0
2025-10-26 05:00:00,0.0,10.4,0.31,0.0
2025-10-26 06:00:00,0.0,10.0,0.9,0.0
2025-10-26 07:00:00,0.0,9.6,0.31,11.36
2025-10-26 08:00:00,38.0,10.9,0.28,85.26
2025-10-26 09:00:00,178.0,13.6,0.24,167.54
2025-10-26 10:00:00,348.0,16.1,0.38,171.88
2025-10-26 11:00:00,485.0,17.5,0.15,163.96
2025-10-26 12:00:00,587.0,18.9,0.6,161.37
2025-10-26 13:00:00,580.0,19.5,0.97,168.34
2025-10-26 14:00:00,571.0,20.1,0.98,171.62
2025-10-26 15:00:00,509.0,20.9,0.79,168.72
2025-10-26 16:00:00,368.0,20.8,0.76,95.06
2025-10-26 17:00:00,191.0,20.0,0.02,11.26
2025-10-26 18:00:00,38.0,17.2,0.0,0.0
2025-10-26 19:00:00,0.0,15.5,0.0,0.0
2025-10-26 20:00:00,0.0,15.1,0.07,0.0
2025-10-26 21:00:00,0.0,14.8,0.1,0.0
2025-10-26 22:00:00,0.0,14.4,0.22,0.0
2025-10-26 23:00:00,0.0,13.4,0.09,0.0
