timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-04-16 00:00:00,0.0,11.7,0.91,0.0
2026-04-16 01:00:00,0.0,11.1,0.69,0.0
2026-04-16 02:00:00,0.0,10.6,0.45,0.0
2026-04-16 03:00:00,0.0,10.0,0.58,0.0
2026-04-16 04:00:00,0.0,8.8,0.98,0.0
2026-04-16 05:00:00,0.0,8.0,0.44,0.0
2026-04-16 06:00:00,0.0,7.9,0.05,8.29
2026-04-16 07:00:00,30.0,9.1,0.55,85.64
2026-04-16 08:00:00,186.0,12.4,0.06,170.38
2026-04-16 09:00:00,390.0,14.1,0.06,196.38
2026-04-16 10:00:00,586.0,16.5,0.27,199.97
2026-04-16 11:00:00,746.0,18.5,0.59,199.96
2026-04-16 12:00:00,855.0,20.0,0.82,199.97
2026-04-16 13:00:00,890.0,21.0,0.77,197.59
2026-04-16 14:00:00,812.0,21.4,0.46,199.96
2026-04-16 15:00:00,791.0,21.6,0.55,192.36
2026-04-16 16:00:00,553.0,21.8,0.8,192.71
2026-04-16 17:00:00,411.0,21.7,0.2,148.26
2026-04-16 18:00:00,269.0,20.7,0.08,34.65
2026-04-16 19:00:00,98.0,18.1,0.02,0.84
2026-04-16 20:00:00,4.0,15.7,0.18,0.0
2026-04-16 21:00:00,0.0,14.6,0.34,0.0
2026-04-16 22:00:00,0.0,14.0,1.0,0.0
2026-04-16 23:00:00,0.0,13.1,1.0,0.0
