timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-07-20 00:00:00,0.0,24.2,0.02,0.0
2025-07-20 01:00:00,0.0,22.9,0.0,0.0
2025-07-20 02:00:00,0.0,21.8,0.0,0.0
2025-07-20 03:00:00,0.0,21.0,0.0,0.0
2025-07-20 04:00:00,0.0,20.8,0.0,0.0
2025-07-20 05:00:00,0.0,20.1,0.01,0.0
2025-07-20 06:00:00,3.0,19.6,0.02,27.61
2025-07-20 07:00:00,88.0,21.1,0.0,124.41
2025-07-20 08:00:00,268.0,23.1,0.0,189.82
2025-07-20 09:00:00,467.0,25.3,0.0,199.98
2025-07-20 10:00:00,654.0,27.7,0.0,199.98
2025-07-20 11:00:00,808.0,29.5,0.0,199.98
2025-07-20 12:00:00,904.0,30.8,0.1,199.98
2025-07-20 13:00:00,890.0,31.5,0.2,199.98
2025-07-20 14:00:00,899.0,32.1,0.1,199.97
2025-07-20 15:00:00,838.0,32.5,0.13,199.98
2025-07-20 16:00:00,741.0,32.6,0.08,199.97
2025-07-20 17:00:00,577.0,32.3,0.13,188.69
2025-07-20 18:00:00,391.0,31.6,0.15,73.55
2025-07-20 19:00:00,205.0,30.6,0.12,14.44
2025-07-20 20:00:00,50.0,28.4,0.09,0.0
2025-07-20 21:00:00,0.0,26.6,0.05,0.0
2025-07-20 22:00:00,0.0,25.3,0.07,0.0
2025-07-20 23:00:00,0.0,24.5,0.03,0.0
