timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-05-15 00:00:00,0.0,10.3,0.04,0.0
2026-05-15 01:00:00,0.0,9.6,0.09,0.0
2026-05-15 02:00:00,0.0,9.6,0.17,0.0
2026-05-15 03:00:00,0.0,9.7,0.02,0.0
2026-05-15 04:00:00,0.0,9.4,0.1,0.0
2026-05-15 05:00:00,0.0,9.0,0.35,0.14
2026-05-15 06:00:00,4.0,9.1,1.0,9.18
2026-05-15 07:00:00,63.0,10.8,1.0,43.65
2026-05-15 08:00:00,180.0,11.4,0.88,112.43
2026-05-15 09:00:00,389.0,12.1,0.51,128.69
2026-05-15 10:00:00,563.0,13.3,0.45,153.81
2026-05-15 11:00:00,644.0,14.3,0.42,184.92
2026-05-15 12:00:00,762.0,15.5,0.29,173.85
2026-05-15 13:00:00,888.0,16.7,0.28,125.88
2026-05-15 14:00:00,865.0,17.0,0.13,125.46
2026-05-15 15:00:00,761.0,16.9,0.35,100.64
2026-05-15 16:00:00,661.0,16.7,0.25,93.2
2026-05-15 17:00:00,546.0,16.7,0.13,73.8
2026-05-15 18:00:00,363.0,16.2,0.31,11.4
2026-05-15 19:00:00,139.0,15.4,0.17,3.03
2026-05-15 20:00:00,24.0,13.3,0.29,0.0
2026-05-15 21:00:00,0.0,12.9,0.09,0.0
2026-05-15 22:00:00,0.0,12.1,0.03,0.0
2026-05-15 23:00:00,0.0,10.9,0.01,0.0
