timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-08-14 00:00:00,0.0,21.7,0.0,0.0
2025-08-14 01:00:00,0.0,21.0,0.0,0.0
2025-08-14 02:00:00,0.0,19.9,0.0,0.0
2025-08-14 03:00:00,0.0,19.1,0.0,0.0
2025-08-14 04:00:00,0.0,19.0,0.0,0.0
2025-08-14 05:00:00,0.0,18.9,0.0,0.0
2025-08-14 06:00:00,0.0,18.0,0.0,11.26
2025-08-14 07:00:00,48.0,18.8,0.0,98.09
2025-08-14 08:00:00,220.0,21.8,0.0,191.06
2025-08-14 09:00:00,426.0,25.1,0.0,199.98
2025-08-14 10:00:00,622.0,27.8,0.0,199.97
2025-08-14 11:00:00,782.0,30.0,0.0,199.97
2025-08-14 12:00:00,892.0,31.8,0.0,199.91
2025-08-14 13:00:00,944.0,33.4,0.0,199.97
2025-08-14 14:00:00,932.0,34.9,0.0,199.56
2025-08-14 15:00:00,857.0,35.9,0.0,196.51
2025-08-14 16:00:00,729.0,35.5,0.0,160.22
2025-08-14 17:00:00,551.0,35.3,0.01,155.72
2025-08-14 18:00:00,341.0,34.5,0.06,56.25
2025-08-14 19:00:00,142.0,32.2,0.1,3.36
2025-08-14 20:00:00,16.0,28.8,0.05,0.0
2025-08-14 21:00:00,0.0,26.9,0.0,0.0
2025-08-14 22:00:00,0.0,25.4,0.0,0.0
2025-08-14 23:00:00,0.0,24.3,0.0,0.0
