timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-03-16 00:00:00,0.0,12.5,0.44,0.0
2025-03-16 01:00:00,0.0,11.2,0.46,0.0
2025-03-16 02:00:00,0.0,11.0,0.38,0.0
2025-03-16 03:00:00,0.0,10.7,0.48,0.0
2025-03-16 04:00:00,0.0,9.2,0.47,0.0
2025-03-16 05:00:00,0.0,9.3,0.51,0.0
2025-03-16 06:00:00,0.0,8.9,0.6,0.0
2025-03-16 07:00:00,0.0,9.0,0.93,24.86
2025-03-16 08:00:00,62.0,10.7,1.0,145.18
2025-03-16 09:00:00,235.0,15.6,0.94,199.98
2025-03-16 10:00:00,445.0,19.1,0.59,199.98
2025-03-16 11:00:00,624.0,21.5,0.77,199.98
2025-03-16 12:00:00,748.0,23.8,0.53,199.88
2025-03-16 13:00:00,816.0,25.4,0.82,187.97
2025-03-16 14:00:00,808.0,26.2,0.83,195.56
2025-03-16 15:00:00,734.0,26.4,0.85,187.22
2025-03-16 16:00:00,599.0,26.7,0.93,130.13
2025-03-16 17:00:00,404.0,26.3,0.95,57.11
2025-03-16 18:00:00,203.0,24.0,0.89,8.58
2025-03-16 19:00:00,39.0,20.2,0.95,0.0
2025-03-16 20:00:00,0.0,19.6,0.95,0.0
2025-03-16 21:00:00,0.0,18.1,0.95,0.0
2025-03-16 22:00:00,0.0,16.6,0.98,0.0
2025-03-16 23:00:00,0.0,15.0,0.91,0.0
