timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-02-04 00:00:00,0.0,1.5,0.0,0.0
2025-02-04 01:00:00,0.0,0.9,0.0,0.0
2025-02-04 02:00:00,0.0,0.6,0.0,0.0
2025-02-04 03:00:00,0.0,0.1,0.0,0.0
2025-02-04 04:00:00,0.0,0.0,0.1,0.0
2025-02-04 05:00:00,0.0,-1.0,0.1,0.0
2025-02-04 06:00:00,0.0,-2.4,0.64,0.0
2025-02-04 07:00:00,0.0,-1.3,0.73,0.46
2025-02-04 08:00:00,1.0,-0.7,0.5,26.44
2025-02-04 09:00:00,78.0,1.9,0.18,118.08
2025-02-04 10:00:00,249.0,3.9,0.26,148.35
2025-02-04 11:00:00,410.0,5.8,0.11,137.52
2025-02-04 12:00:00,528.0,7.5,0.27,149.4
2025-02-04 13:00:00,594.0,8.8,0.39,150.16
2025-02-04 14:00:00,582.0,9.5,0.71,137.3
2025-02-04 15:00:00,474.0,9.3,0.75,52.4
2025-02-04 16:00:00,364.0,7.2,0.93,31.48
2025-02-04 17:00:00,185.0,5.3,1.0,9.39
2025-02-04 18:00:00,41.0,3.5,0.98,0.8
2025-02-04 19:00:00,0.0,2.7,0.85,0.0
2025-02-04 20:00:00,0.0,1.8,0.97,0.0
2025-02-04 21:00:00,0.0,1.7,0.77,0.0
2025-02-04 22:00:00,0.0,1.4,0.73,0.0
2025-02-04 23:00:00,0.0,0.7,1.0,0.0
