timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-02-16 00:00:00,0.0,9.2,0.0,0.0
2026-02-16 01:00:00,0.0,9.5,0.45,0.0
2026-02-16 02:00:00,0.0,10.1,0.04,0.0
2026-02-16 03:00:00,0.0,10.6,0.0,0.0
2026-02-16 04:00:00,0.0,10.9,0.0,0.0
2026-02-16 05:00:00,0.0,10.8,0.0,0.0
2026-02-16 06:00:00,0.0,10.6,0.0,0.0
2026-02-16 07:00:00,0.0,10.7,0.0,1.33
2026-02-16 08:00:00,6.0,10.8,0.01,51.05
2026-02-16 09:00:00,121.0,12.2,0.05,168.58
2026-02-16 10:00:00,304.0,14.7,0.13,190.58
2026-02-16 11:00:00,465.0,16.9,0.38,184.23
2026-02-16 12:00:00,587.0,18.5,0.3,179.81
2026-02-16 13:00:00,647.0,19.3,0.41,192.88
2026-02-16 14:00:00,627.0,19.8,0.34,168.81
2026-02-16 15:00:00,591.0,19.5,0.47,130.72
2026-02-16 16:00:00,465.0,19.3,0.45,47.47
2026-02-16 17:00:00,283.0,17.6,0.64,35.82
2026-02-16 18:00:00,107.0,15.1,0.48,1.98
2026-02-16 19:00:00,6.0,13.0,0.09,0.0
2026-02-16 20:00:00,0.0,11.8,0.12,0.0
2026-02-16 21:00:00,0.0,11.4,0.2,0.0
2026-02-16 22:00:00,0.0,11.7,1.0,0.0
2026-02-16 23:00:00,0.0,11.8,1.0,0.0
