timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-02-08 00:00:00,0.0,4.0,0.19,0.0
2026-02-08 01:00:00,0.0,4.3,0.45,0.0
2026-02-08 02:00:00,0.0,3.9,0.22,0.0
2026-02-08 03:00:00,0.0,3.9,0.81,0.0
2026-02-08 04:00:00,0.0,4.8,0.57,0.0
2026-02-08 05:00:00,0.0,4.9,0.5,0.0
2026-02-08 06:00:00,0.0,4.4,0.67,0.0
2026-02-08 07:00:00,0.0,3.6,0.27,0.43
2026-02-08 08:00:00,2.0,3.2,0.12,40.77
2026-02-08 09:00:00,90.0,4.9,0.39,122.0
2026-02-08 10:00:00,266.0,8.6,0.59,167.23
2026-02-08 11:00:00,430.0,11.1,0.37,166.79
2026-02-08 12:00:00,511.0,12.5,0.97,155.26
2026-02-08 13:00:00,574.0,13.9,0.91,111.06
2026-02-08 14:00:00,575.0,14.9,0.98,106.44
2026-02-08 15:00:00,356.0,13.1,0.77,105.64
2026-02-08 16:00:00,300.0,12.9,0.73,19.38
2026-02-08 17:00:00,160.0,12.6,0.76,4.86
2026-02-08 18:00:00,62.0,9.2,0.83,0.0
2026-02-08 19:00:00,1.0,7.3,0.17,0.0
2026-02-08 20:00:00,0.0,6.7,0.7,0.0
2026-02-08 21:00:00,0.0,6.5,0.94,0.0
2026-02-08 22:00:00,0.0,6.5,0.96,0.0
2026-02-08 23:00:00,0.0,5.5,0.98,0.0
