timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-06-07 00:00:00,0.0,17.4,0.0,0.0
2026-06-07 01:00:00,0.0,16.5,0.0,0.0
2026-06-07 02:00:00,0.0,15.6,0.0,0.0
2026-06-07 03:00:00,0.0,15.2,0.0,0.0
2026-06-07 04:00:00,0.0,14.3,0.0,0.0
2026-06-07 05:00:00,0.0,13.7,0.0,2.61
2026-06-07 06:00:00,13.0,13.8,0.0,56.48
2026-06-07 07:00:00,138.0,16.1,0.0,171.07
2026-06-07 08:00:00,333.0,18.9,0.0,199.97
2026-06-07 09:00:00,538.0,21.3,0.0,199.98
2026-06-07 10:00:00,723.0,23.5,0.0,199.97
2026-06-07 11:00:00,871.0,25.1,0.0,199.98
2026-06-07 12:00:00,967.0,26.2,0.0,199.77
2026-06-07 13:00:00,1010.0,27.0,0.0,199.98
2026-06-07 14:00:00,993.0,27.6,0.0,199.98
2026-06-07 15:00:00,919.0,27.7,0.0,199.44
2026-06-07 16:00:00,793.0,27.5,0.0,199.98
2026-06-07 17:00:00,624.0,27.3,0.02,194.33
2026-06-07 18:00:00,430.0,26.9,0.03,110.18
2026-06-07 19:00:00,223.0,25.9,0.05,15.89
2026-06-07 20:00:00,56.0,23.9,0.04,0.0
2026-06-07 21:00:00,0.0,22.3,0.04,0.0
2026-06-07 22:00:00,0.0,20.7,0.03,0.0
2026-06-07 23:00:00,0.0,19.8,0.03,0.0
