timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-02-06 00:00:00,0.0,6.8,1.0,0.0
2026-02-06 01:00:00,0.0,6.0,1.0,0.0
2026-02-06 02:00:00,0.0,5.5,1.0,0.0
2026-02-06 03:00:00,0.0,4.5,1.0,0.0
2026-02-06 04:00:00,0.0,4.5,1.0,0.0
2026-02-06 05:00:00,0.0,4.1,1.0,0.0
2026-02-06 06:00:00,0.0,4.5,1.0,0.0
2026-02-06 07:00:00,0.0,4.9,1.0,0.0
2026-02-06 08:00:00,1.0,5.4,1.0,3.56
2026-02-06 09:00:00,29.0,8.1,1.0,8.6
2026-02-06 10:00:00,91.0,7.5,1.0,7.87
2026-02-06 11:00:00,32.0,5.9,1.0,20.0
2026-02-06 12:00:00,92.0,6.5,1.0,31.93
2026-02-06 13:00:00,123.0,7.2,1.0,25.42
2026-02-06 14:00:00,224.0,8.8,1.0,22.46
2026-02-06 15:00:00,249.0,7.6,0.97,18.0
2026-02-06 16:00:00,217.0,7.5,0.95,26.93
2026-02-06 17:00:00,135.0,7.8,0.95,3.47
2026-02-06 18:00:00,44.0,6.9,1.0,0.0
2026-02-06 19:00:00,1.0,7.4,0.77,0.0
2026-02-06 20:00:00,0.0,6.7,0.45,0.0
2026-02-06 21:00:00,0.0,6.7,1.0,0.0
2026-02-06 22:00:00,0.0,6.1,1.0,0.0
2026-02-06 23:00:00,0.0,5.8,1.0,0.0
