timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-05-01 00:00:00,0.0,11.8,0.96,0.0
2025-05-01 01:00:00,0.0,12.2,0.78,0.0
2025-05-01 02:00:00,0.0,13.1,0.9,0.0
2025-05-01 03:00:00,0.0,13.9,0.76,0.0
2025-05-01 04:00:00,0.0,12.7,0.5,0.0
2025-05-01 05:00:00,0.0,12.0,0.88,0.0
2025-05-01 06:00:00,0.0,10.8,1.0,6.89
2025-05-01 07:00:00,51.0,12.0,0.5,79.85
2025-05-01 08:00:00,193.0,14.5,0.35,113.31
2025-05-01 09:00:00,371.0,16.5,0.33,189.38
2025-05-01 10:00:00,588.0,18.1,0.32,199.7
2025-05-01 11:00:00,741.0,19.5,0.14,198.12
2025-05-01 12:00:00,847.0,20.8,0.16,196.69
2025-05-01 13:00:00,899.0,20.8,0.16,185.79
2025-05-01 14:00:00,889.0,20.8,0.21,199.97
2025-05-01 15:00:00,832.0,20.3,0.18,156.54
2025-05-01 16:00:00,716.0,19.9,0.29,179.79
2025-05-01 17:00:00,530.0,18.3,0.17,185.0
2025-05-01 18:00:00,329.0,17.0,0.06,66.34
2025-05-01 19:00:00,138.0,15.2,0.05,1.91
2025-05-01 20:00:00,12.0,13.3,0.01,0.0
2025-05-01 21:00:00,0.0,12.3,0.0,0.0
2025-05-01 22:00:00,0.0,11.3,0.0,0.0
2025-05-01 23:00:00,0.0,10.1,0.01,0.0
