timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-06-13 00:00:00,0.0,22.2,0.0,0.0
2025-06-13 01:00:00,0.0,20.6,0.0,0.0
2025-06-13 02:00:00,0.0,19.1,0.0,0.0
2025-06-13 03:00:00,0.0,18.6,0.0,0.0
2025-06-13 04:00:00,0.0,18.3,0.0,0.0
2025-06-13 05:00:00,0.0,17.9,0.0,2.54
2025-06-13 06:00:00,12.0,17.8,0.0,50.57
2025-06-13 07:00:00,132.0,19.8,0.0,156.15
2025-06-13 08:00:00,321.0,21.9,0.0,198.67
2025-06-13 09:00:00,521.0,24.3,0.0,199.98
2025-06-13 10:00:00,703.0,26.6,0.0,199.98
2025-06-13 11:00:00,850.0,28.8,0.0,199.98
2025-06-13 12:00:00,951.0,30.9,0.1,199.98
2025-06-13 13:00:00,940.0,31.8,0.13,199.98
2025-06-13 14:00:00,939.0,32.4,0.12,199.98
2025-06-13 15:00:00,897.0,32.7,0.08,199.98
2025-06-13 16:00:00,575.0,33.5,0.47,190.45
2025-06-13 17:00:00,460.0,32.7,0.75,184.01
2025-06-13 18:00:00,362.0,31.1,0.26,97.1
2025-06-13 19:00:00,210.0,30.6,0.26,10.73
2025-06-13 20:00:00,58.0,28.0,0.02,0.0
2025-06-13 21:00:00,0.0,26.4,0.03,0.0
2025-06-13 22:00:00,0.0,25.1,0.13,0.0
2025-06-13 23:00:00,0.0,23.8,0.06,0.0
