timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-08-21 00:00:00,0.0,21.2,0.0,0.0
2026-08-21 01:00:00,0.0,20.3,0.0,0.0
2026-08-21 02:00:00,0.0,19.6,0.0,0.0
2026-08-21 03:00:00,0.0,19.0,0.0,0.0
2026-08-21 04:00:00,0.0,18.2,0.0,0.0
2026-08-21 05:00:00,0.0,17.0,0.0,0.0
2026-08-21 06:00:00,0.0,16.0,0.0,10.4
2026-08-21 07:00:00,43.0,17.0,0.0,106.88
2026-08-21 08:00:00,225.0,19.8,0.0,197.71
2026-08-21 09:00:00,440.0,21.7,0.0,199.9
2026-08-21 10:00:00,642.0,24.4,0.0,199.9
2026-08-21 11:00:00,807.0,26.5,0.0,199.9
2026-08-21 12:00:00,922.0,28.0,0.0,199.9
2026-08-21 13:00:00,974.0,29.3,0.0,199.9
2026-08-21 14:00:00,960.0,30.4,0.0,199.9
2026-08-21 15:00:00,883.0,31.0,0.0,199.98
2026-08-21 16:00:00,747.0,31.2,0.0,199.98
2026-08-21 17:00:00,568.0,31.0,0.0,173.49
2026-08-21 18:00:00,359.0,30.4,0.0,2.26
2026-08-21 19:00:00,147.0,28.3,0.0,2.26
2026-08-21 20:00:00,10.0,25.2,0.0,0.0
2026-08-21 21:00:00,0.0,24.1,0.0,0.0
2026-08-21 22:00:00,0.0,22.8,0.0,0.0
2026-08-21 23:00:00,0.0,21.4,0.0,0.0
