timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-07-22 00:00:00,0.0,23.2,0.0,0.0
2026-07-22 01:00:00,0.0,22.9,0.0,0.0
2026-07-22 02:00:00,0.0,22.0,0.0,0.0
2026-07-22 03:00:00,0.0,20.5,0.0,0.0
2026-07-22 04:00:00,0.0,19.7,0.0,0.0
2026-07-22 05:00:00,0.0,19.2,0.0,0.37
2026-07-22 06:00:00,2.0,18.4,0.0,26.51
2026-07-22 07:00:00,97.0,19.9,0.0,127.74
2026-07-22 08:00:00,286.0,21.6,0.0,191.4
2026-07-22 09:00:00,489.0,23.2,0.0,199.9
2026-07-22 10:00:00,678.0,25.1,0.0,199.9
2026-07-22 11:00:00,833.0,27.1,0.0,199.84
2026-07-22 12:00:00,941.0,28.9,0.0,199.9
2026-07-22 13:00:00,994.0,30.2,0.0,199.9
2026-07-22 14:00:00,986.0,30.9,0.0,199.9
2026-07-22 15:00:00,920.0,31.3,0.0,199.98
2026-07-22 16:00:00,796.0,31.3,0.0,199.9
2026-07-22 17:00:00,632.0,31.0,0.0,189.56
2026-07-22 18:00:00,438.0,30.4,0.0,101.6
2026-07-22 19:00:00,234.0,29.4,0.0,13.25
2026-07-22 20:00:00,57.0,27.0,0.0,0.0
2026-07-22 21:00:00,0.0,25.4,0.0,0.0
2026-07-22 22:00:00,0.0,24.1,0.0,0.0
2026-07-22 23:00:00,0.0,23.1,0.0,0.0
