timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-05-05 00:00:00,0.0,10.6,0.06,0.0
2025-05-05 01:00:00,0.0,10.1,0.15,0.0
2025-05-05 02:00:00,0.0,9.9,0.3,0.0
2025-05-05 03:00:00,0.0,8.8,0.38,0.0
2025-05-05 04:00:00,0.0,8.4,0.06,0.0
2025-05-05 05:00:00,0.0,7.6,0.0,0.32
2025-05-05 06:00:00,1.0,7.6,0.0,31.64
2025-05-05 07:00:00,81.0,9.0,0.0,154.49
2025-05-05 08:00:00,271.0,11.4,0.0,199.99
2025-05-05 09:00:00,483.0,14.1,0.0,199.99
2025-05-05 10:00:00,679.0,16.2,0.0,199.99
2025-05-05 11:00:00,837.0,17.9,0.0,199.99
2025-05-05 12:00:00,944.0,19.3,0.0,193.95
2025-05-05 13:00:00,989.0,20.4,0.0,199.98
2025-05-05 14:00:00,969.0,21.1,0.0,199.99
2025-05-05 15:00:00,887.0,21.5,0.0,199.99
2025-05-05 16:00:00,748.0,21.5,0.0,199.98
2025-05-05 17:00:00,567.0,21.3,0.0,184.61
2025-05-05 18:00:00,359.0,20.7,0.0,71.46
2025-05-05 19:00:00,153.0,18.4,0.0,3.43
2025-05-05 20:00:00,16.0,15.2,0.0,0.0
2025-05-05 21:00:00,0.0,14.0,0.0,0.0
2025-05-05 22:00:00,0.0,13.2,0.0,0.0
2025-05-05 23:00:00,0.0,13.2,0.0,0.0
