timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-06-17 00:00:00,0.0,15.6,0.0,0.0
2025-06-17 01:00:00,0.0,14.3,0.0,0.0
2025-06-17 02:00:00,0.0,13.2,0.0,0.0
2025-06-17 03:00:00,0.0,12.8,0.0,0.0
2025-06-17 04:00:00,0.0,12.0,0.0,0.0
2025-06-17 05:00:00,0.0,10.8,0.0,2.62
2025-06-17 06:00:00,12.0,11.0,0.0,53.83
2025-06-17 07:00:00,134.0,13.2,0.0,169.98
2025-06-17 08:00:00,327.0,15.6,0.0,199.98
2025-06-17 09:00:00,530.0,18.1,0.0,199.99
2025-06-17 10:00:00,715.0,19.9,0.0,199.98
2025-06-17 11:00:00,865.0,21.1,0.0,199.98
2025-06-17 12:00:00,968.0,22.3,0.0,199.98
2025-06-17 13:00:00,1014.0,23.5,0.0,199.97
2025-06-17 14:00:00,1000.0,24.5,0.0,199.98
2025-06-17 15:00:00,929.0,25.1,0.0,199.97
2025-06-17 16:00:00,804.0,24.7,0.0,199.98
2025-06-17 17:00:00,637.0,24.7,0.01,195.69
2025-06-17 18:00:00,438.0,24.4,0.02,114.77
2025-06-17 19:00:00,235.0,23.1,0.01,18.89
2025-06-17 20:00:00,63.0,20.9,0.0,0.0
2025-06-17 21:00:00,0.0,19.5,0.0,0.0
2025-06-17 22:00:00,0.0,18.9,0.0,0.0
2025-06-17 23:00:00,0.0,18.5,0.0,0.0
