timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-02-22 00:00:00,0.0,-5.1,0.87,0.0
2025-02-22 01:00:00,0.0,-5.3,0.89,0.0
2025-02-22 02:00:00,0.0,-5.7,0.86,0.0
2025-02-22 03:00:00,0.0,-6.6,0.62,0.0
2025-02-22 04:00:00,0.0,-6.7,1.0,0.0
2025-02-22 05:00:00,0.0,-7.1,0.89,0.0
2025-02-22 06:00:00,0.0,-7.8,0.77,0.0
2025-02-22 07:00:00,0.0,-8.4,0.27,1.51
2025-02-22 08:00:00,11.0,-8.3,0.27,36.04
2025-02-22 09:00:00,129.0,-7.3,0.23,72.84
2025-02-22 10:00:00,297.0,-6.2,0.26,147.05
2025-02-22 11:00:00,473.0,-5.2,0.44,139.25
2025-02-22 12:00:00,589.0,-4.1,0.57,137.75
2025-02-22 13:00:00,658.0,-3.2,0.8,114.62
2025-02-22 14:00:00,643.0,-3.0,0.94,136.14
2025-02-22 15:00:00,502.0,-2.9,1.0,129.42
2025-02-22 16:00:00,417.0,-3.7,0.98,154.85
2025-02-22 17:00:00,280.0,-4.1,0.87,35.36
2025-02-22 18:00:00,134.0,-4.9,0.9,2.45
2025-02-22 19:00:00,10.0,-6.1,1.0,0.0
2025-02-22 20:00:00,0.0,-6.5,0.73,0.0
2025-02-22 21:00:00,0.0,-7.4,0.05,0.0
2025-02-22 22:00:00,0.0,-7.9,0.0,0.0
2025-02-22 23:00:00,0.0,-8.3,0.0,0.0
