timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-03-23 00:00:00,0.0,4.1,0.48,0.0
2026-03-23 01:00:00,0.0,3.5,0.35,0.0
2026-03-23 02:00:00,0.0,3.3,0.04,0.0
2026-03-23 03:00:00,0.0,3.6,0.57,0.0
2026-03-23 04:00:00,0.0,3.3,0.63,0.0
2026-03-23 05:00:00,0.0,2.7,0.35,0.0
2026-03-23 06:00:00,0.0,2.6,0.28,0.0
2026-03-23 07:00:00,1.0,1.9,0.96,13.57
2026-03-23 08:00:00,85.0,4.1,0.98,64.94
2026-03-23 09:00:00,278.0,6.8,1.0,167.18
2026-03-23 10:00:00,473.0,9.0,1.0,178.5
2026-03-23 11:00:00,631.0,10.7,0.91,129.55
2026-03-23 12:00:00,725.0,12.0,0.74,129.64
2026-03-23 13:00:00,750.0,12.9,1.0,125.82
2026-03-23 14:00:00,716.0,13.7,0.91,163.05
2026-03-23 15:00:00,661.0,13.0,0.98,110.57
2026-03-23 16:00:00,441.0,10.5,1.0,92.45
2026-03-23 17:00:00,214.0,9.8,1.0,45.04
2026-03-23 18:00:00,157.0,9.8,1.0,15.19
2026-03-23 19:00:00,31.0,8.2,1.0,0.0
2026-03-23 20:00:00,0.0,7.0,1.0,0.0
2026-03-23 21:00:00,0.0,5.5,1.0,0.0
2026-03-23 22:00:00,0.0,5.3,1.0,0.0
2026-03-23 23:00:00,0.0,5.3,0.99,0.0
