timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-03-17 00:00:00,0.0,5.8,0.97,0.0
2026-03-17 01:00:00,0.0,5.0,0.99,0.0
2026-03-17 02:00:00,0.0,4.5,0.9,0.0
2026-03-17 03:00:00,0.0,4.1,0.0,0.0
2026-03-17 04:00:00,0.0,3.6,0.0,0.0
2026-03-17 05:00:00,0.0,3.4,0.0,0.0
2026-03-17 06:00:00,0.0,2.8,0.0,0.08
2026-03-17 07:00:00,0.0,2.0,0.0,23.58
2026-03-17 08:00:00,67.0,3.6,0.01,127.23
2026-03-17 09:00:00,254.0,6.4,0.01,196.61
2026-03-17 10:00:00,454.0,10.1,0.01,199.98
2026-03-17 11:00:00,626.0,12.5,0.0,199.99
2026-03-17 12:00:00,749.0,14.2,0.0,199.99
2026-03-17 13:00:00,812.0,15.6,0.0,186.39
2026-03-17 14:00:00,801.0,16.5,0.16,185.37
2026-03-17 15:00:00,731.0,16.8,0.01,128.12
2026-03-17 16:00:00,596.0,17.4,0.09,172.43
2026-03-17 17:00:00,402.0,17.2,0.19,113.59
2026-03-17 18:00:00,199.0,16.0,0.24,8.37
2026-03-17 19:00:00,39.0,12.6,0.02,0.0
2026-03-17 20:00:00,0.0,10.5,0.64,0.0
2026-03-17 21:00:00,0.0,9.5,0.91,0.0
2026-03-17 22:00:00,0.0,9.0,0.8,0.0
2026-03-17 23:00:00,0.0,7.4,0.51,0.0
