timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-02-07 00:00:00,0.0,5.9,1.0,0.0
2026-02-07 01:00:00,0.0,5.7,1.0,0.0
2026-02-07 02:00:00,0.0,6.1,1.0,0.0
2026-02-07 03:00:00,0.0,6.3,0.8,0.0
2026-02-07 04:00:00,0.0,6.4,0.84,0.0
2026-02-07 05:00:00,0.0,5.4,1.0,0.0
2026-02-07 06:00:00,0.0,5.6,1.0,0.0
2026-02-07 07:00:00,0.0,5.8,1.0,0.0
2026-02-07 08:00:00,1.0,5.7,1.0,4.28
2026-02-07 09:00:00,35.0,6.7,0.67,12.43
2026-02-07 10:00:00,184.0,7.8,1.0,94.07
2026-02-07 11:00:00,222.0,7.5,0.09,156.78
2026-02-07 12:00:00,463.0,10.1,0.08,83.56
2026-02-07 13:00:00,580.0,11.9,0.3,127.58
2026-02-07 14:00:00,565.0,13.3,0.11,88.84
2026-02-07 15:00:00,514.0,13.0,0.92,103.5
2026-02-07 16:00:00,239.0,11.1,0.44,52.08
2026-02-07 17:00:00,192.0,11.0,0.2,35.96
2026-02-07 18:00:00,84.0,8.2,0.34,0.0
2026-02-07 19:00:00,1.0,5.8,0.36,0.0
2026-02-07 20:00:00,0.0,4.8,0.5,0.0
2026-02-07 21:00:00,0.0,5.6,0.69,0.0
2026-02-07 22:00:00,0.0,4.8,0.19,0.0
2026-02-07 23:00:00,0.0,3.9,0.2,0.0
