timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-07-11 00:00:00,0.0,22.4,0.01,0.0
2026-07-11 01:00:00,0.0,21.3,0.01,0.0
2026-07-11 02:00:00,0.0,20.4,0.01,0.0
2026-07-11 03:00:00,0.0,19.6,0.0,0.0
2026-07-11 04:00:00,0.0,18.6,0.0,0.0
2026-07-11 05:00:00,0.0,17.9,0.0,0.63
2026-07-11 06:00:00,6.0,17.5,0.03,24.4
2026-07-11 07:00:00,112.0,18.7,0.01,132.47
2026-07-11 08:00:00,301.0,20.3,0.0,193.65
2026-07-11 09:00:00,501.0,22.1,0.0,199.97
2026-07-11 10:00:00,685.0,24.2,0.0,199.98
2026-07-11 11:00:00,835.0,26.4,0.0,199.98
2026-07-11 12:00:00,940.0,28.0,0.0,199.89
2026-07-11 13:00:00,990.0,29.4,0.0,195.7
2026-07-11 14:00:00,968.0,30.2,0.0,0.0
2026-07-11 15:00:00,890.0,30.6,0.0,0.0
2026-07-11 16:00:00,760.0,30.6,0.0,0.0
2026-07-11 17:00:00,625.0,30.4,0.0,0.0
2026-07-11 18:00:00,438.0,29.9,0.0,0.0
2026-07-11 19:00:00,246.0,28.8,0.0,0.0
2026-07-11 20:00:00,68.0,26.8,0.0,0.0
2026-07-11 21:00:00,0.0,24.7,0.0,0.0
2026-07-11 22:00:00,0.0,23.4,0.0,0.0
2026-07-11 23:00:00,0.0,22.6,0.0,0.0
