timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-09-18 00:00:00,0.0,18.5,0.0,0.0
2025-09-18 01:00:00,0.0,17.6,0.01,0.0
2025-09-18 02:00:00,0.0,17.2,0.0,0.0
2025-09-18 03:00:00,0.0,16.9,0.0,0.0
2025-09-18 04:00:00,0.0,16.2,0.0,0.0
2025-09-18 05:00:00,0.0,14.5,0.0,0.0
2025-09-18 06:00:00,0.0,14.3,0.0,1.58
2025-09-18 07:00:00,9.0,14.1,0.0,39.53
2025-09-18 08:00:00,135.0,15.8,0.0,162.02
2025-09-18 09:00:00,334.0,17.3,0.0,196.69
2025-09-18 10:00:00,527.0,19.2,0.01,199.85
2025-09-18 11:00:00,681.0,21.0,0.14,198.88
2025-09-18 12:00:00,774.0,22.7,0.13,195.16
2025-09-18 13:00:00,822.0,23.8,0.05,195.28
2025-09-18 14:00:00,804.0,24.2,0.06,193.27
2025-09-18 15:00:00,714.0,24.1,0.05,150.72
2025-09-18 16:00:00,425.0,22.8,0.03,186.22
2025-09-18 17:00:00,383.0,22.5,0.19,70.67
2025-09-18 18:00:00,187.0,21.2,0.18,2.19
2025-09-18 19:00:00,29.0,19.5,0.2,0.0
2025-09-18 20:00:00,0.0,18.2,0.12,0.0
2025-09-18 21:00:00,0.0,17.2,0.02,0.0
2025-09-18 22:00:00,0.0,16.1,0.0,0.0
2025-09-18 23:00:00,0.0,15.1,0.0,0.0
