timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-11-01 00:00:00,0.0,8.0,0.42,0.0
2025-11-01 01:00:00,0.0,7.7,0.25,0.0
2025-11-01 02:00:00,0.0,7.3,0.28,0.0
2025-11-01 03:00:00,0.0,6.1,0.98,0.0
2025-11-01 04:00:00,0.0,5.8,0.98,0.0
2025-11-01 05:00:00,0.0,5.5,0.93,0.0
2025-11-01 06:00:00,0.0,6.0,0.97,0.0
2025-11-01 07:00:00,0.0,6.3,1.0,8.95
2025-11-01 08:00:00,31.0,6.5,0.92,37.9
2025-11-01 09:00:00,180.0,8.8,0.91,101.73
2025-11-01 10:00:00,297.0,10.8,1.0,91.94
2025-11-01 11:00:00,410.0,12.9,1.0,133.56
2025-11-01 12:00:00,516.0,15.1,0.99,153.26
2025-11-01 13:00:00,604.0,17.1,0.73,166.94
2025-11-01 14:00:00,590.0,18.2,0.34,149.89
2025-11-01 15:00:00,497.0,18.6,0.1,173.21
2025-11-01 16:00:00,353.0,18.2,0.01,79.02
2025-11-01 17:00:00,177.0,16.0,0.16,6.41
2025-11-01 18:00:00,27.0,12.1,0.0,0.0
2025-11-01 19:00:00,0.0,10.8,0.02,0.0
2025-11-01 20:00:00,0.0,9.9,0.08,0.0
2025-11-01 21:00:00,0.0,9.2,0.07,0.0
2025-11-01 22:00:00,0.0,8.7,0.43,0.0
2025-11-01 23:00:00,0.0,8.4,0.78,0.0
