timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2025-12-20 00:00:00,0.0,-1.4,0.05,0.0
2025-12-20 01:00:00,0.0,-1.5,0.0,0.0
2025-12-20 02:00:00,0.0,-1.5,0.0,0.0
2025-12-20 03:00:00,0.0,-2.1,0.0,0.0
2025-12-20 04:00:00,0.0,-2.1,0.0,0.0
2025-12-20 05:00:00,0.0,-1.9,0.0,0.0
2025-12-20 06:00:00,0.0,-2.2,0.0,0.0
2025-12-20 07:00:00,0.0,-2.4,0.0,0.0
2025-12-20 08:00:00,0.0,-2.3,0.0,8.13
2025-12-20 09:00:00,56.0,-1.0,0.0,34.92
2025-12-20 10:00:00,210.0,1.3,0.02,64.64
2025-12-20 11:00:00,354.0,3.4,0.0,114.65
2025-12-20 12:00:00,454.0,5.0,0.1,125.0
2025-12-20 13:00:00,497.0,6.3,0.52,124.26
2025-12-20 14:00:00,474.0,7.1,0.57,107.8
2025-12-20 15:00:00,395.0,7.3,0.73,74.6
2025-12-20 16:00:00,279.0,6.4,1.0,17.13
2025-12-20 17:00:00,110.0,3.5,1.0,2.12
2025-12-20 18:00:00,7.0,1.7,1.0,0.0
2025-12-20 19:00:00,0.0,1.1,1.0,0.0
2025-12-20 20:00:00,0.0,0.7,0.98,0.0
2025-12-20 21:00:00,0.0,0.7,1.0,0.0
2025-12-20 22:00:00,0.0,1.0,1.0,0.0
2025-12-20 23:00:00,0.0,0.6,1.0,0.0
