timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-05-30 00:00:00,0.0,10.9,0.05,0.0
2026-05-30 01:00:00,0.0,9.9,0.01,0.0
2026-05-30 02:00:00,0.0,8.8,0.0,0.0
2026-05-30 03:00:00,0.0,7.9,0.08,0.0
2026-05-30 04:00:00,0.0,6.9,0.02,0.0
2026-05-30 05:00:00,0.0,6.1,0.0,0.95
2026-05-30 06:00:00,11.0,5.8,0.0,46.86
2026-05-30 07:00:00,137.0,7.2,0.0,166.32
2026-05-30 08:00:00,337.0,9.1,0.0,199.73
2026-05-30 09:00:00,546.0,11.1,0.0,199.73
2026-05-30 10:00:00,732.0,12.6,0.0,199.73
2026-05-30 11:00:00,888.0,14.1,0.0,199.72
2026-05-30 12:00:00,989.0,15.4,0.0,199.68
2026-05-30 13:00:00,1033.0,16.6,0.0,199.73
2026-05-30 14:00:00,1015.0,17.3,0.0,199.73
2026-05-30 15:00:00,937.0,17.5,0.0,199.73
2026-05-30 16:00:00,807.0,17.7,0.0,199.67
2026-05-30 17:00:00,634.0,17.7,0.0,190.49
2026-05-30 18:00:00,431.0,17.3,0.0,92.11
2026-05-30 19:00:00,222.0,16.6,0.0,8.46
2026-05-30 20:00:00,48.0,14.0,0.0,0.0
2026-05-30 21:00:00,0.0,13.4,0.0,0.0
2026-05-30 22:00:00,0.0,12.0,0.0,0.0
2026-05-30 23:00:00,0.0,11.0,0.0,0.0
