timestamp,ghi_forecast,temp_c,cloud_cover,production_mwh
2026-05-12 00:00:00,0.0,14.2,0.03,0.0
2026-05-12 01:00:00,0.0,13.0,0.13,0.0
2026-05-12 02:00:00,0.0,12.1,0.28,0.0
2026-05-12 03:00:00,0.0,12.4,0.45,0.0
2026-05-12 04:00:00,0.0,12.3,0.21,0.0
2026-05-12 05:00:00,0.0,12.0,0.67,0.47
2026-05-12 06:00:00,3.0,12.4,0.95,14.25
2026-05-12 07:00:00,76.0,15.3,0.59,110.35
2026-05-12 08:00:00,249.0,17.9,0.61,145.31
2026-05-12 09:00:00,437.0,20.2,0.51,181.7
2026-05-12 10:00:00,681.0,21.8,0.1,199.38
2026-05-12 11:00:00,841.0,23.2,0.06,199.9
2026-05-12 12:00:00,922.0,24.1,0.13,199.96
2026-05-12 13:00:00,940.0,24.8,0.23,189.49
2026-05-12 14:00:00,877.0,25.6,0.4,159.05
2026-05-12 15:00:00,793.0,26.4,0.29,162.43
2026-05-12 16:00:00,730.0,26.3,0.35,159.43
2026-05-12 17:00:00,561.0,25.4,0.16,79.8
2026-05-12 18:00:00,368.0,24.4,0.08,59.04
2026-05-12 19:00:00,171.0,21.8,0.03,5.59
2026-05-12 20:00:00,24.0,18.4,0.05,0.0
2026-05-12 21:00:00,0.0,17.6,0.04,0.0
2026-05-12 22:00:00,0.0,16.2,0.02,0.0
2026-05-12 23:00:00,0.0,14.9,0.01,0.0
